sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-330,81,942,-17,9,-1
1,-160,-13,1018,-22,-42,12
2,153,-121,1054,-15,-60,19
3,316,-128,1014,4,-31,17
4,237,-32,991,13,20,1
5,-49,60,960,5,51,-10
6,-301,98,941,-12,38,-7
7,-304,51,967,-20,-14,7
8,-39,-69,1026,-20,-53,14
9,266,-144,1047,-13,-53,18
10,327,-96,1006,18,-7,12
11,125,12,993,2,39,-4
12,-175,84,945,5,51,-11
13,-359,85,925,-23,21,-2
14,-218,7,995,-18,-37,10
15,108,-126,1037,-22,-61,17
16,325,-138,1043,4,-39,19
17,270,-46,1008,14,11,6
18,-10,44,969,6,47,-10
19,-294,89,921,-3,41,-8
20,-341,63,947,-16,-7,7
21,-83,-50,1020,-19,-56,12
22,262,-133,1057,-7,-60,13
23,340,-111,1021,13,-25,13
24,159,-3,995,17,30,3
25,-154,96,954,5,50,-8
26,-347,87,898,-15,25,-5
27,-230,25,997,-19,-29,9
28,79,-95,1049,-17,-63,18
29,315,-133,1043,0,-42,20
30,284,-54,1008,14,6,6
31,21,33,961,4,51,-8
32,-250,99,936,-7,48,-9
33,-331,74,940,-21,6,2
34,-121,-38,1027,-25,-47,11
35,209,-131,1057,-15,-60,19
36,318,-120,1020,4,-22,15
37,189,-29,984,11,26,-1
38,-107,67,950,5,53,-9
39,-319,87,929,-12,29,-2
40,-269,29,976,-18,-21,8
41,18,-83,1055,-17,-61,14
42,285,-142,1039,-1,-50,19
43,295,-77,999,15,-3,10
44,73,28,966,12,39,-7
45,-194,99,942,0,50,-9
46,-334,85,946,-18,10,1
47,-167,-3,1020,-21,-41,10
48,153,-118,1049,-17,-60,18
49,317,-127,1010,1,-29,18
50,243,-32,1001,12,21,2
51,-48,56,953,3,52,-11
52,-300,92,939,-13,40,-7
53,-308,45,966,-20,-15,7
54,-47,-74,1021,-23,-54,14
55,265,-147,1051,-5,-54,19
56,323,-98,1009,13,-10,13
57,123,9,990,14,36,-5
58,-174,91,948,3,47,-8
59,-359,91,923,-13,19,-1
60,-212,12,995,-20,-39,9
61,119,-115,1042,-16,-62,17
62,334,-138,1042,2,-40,19
63,276,-49,1006,16,11,6
64,-7,52,971,5,49,-9
65,-293,97,925,-7,43,-7
66,-335,61,949,-20,-4,5
67,-89,-49,1019,-21,-53,14
68,252,-142,1055,-9,-56,19
69,335,-107,1028,10,-19,14
70,161,-2,988,15,33,-2
71,-150,76,951,-1,51,-12
72,-349,94,915,-12,26,-3
73,-235,23,984,-23,-28,10
74,74,-104,1042,-16,-63,16
75,315,-136,1057,-1,-42,19
76,283,-64,1001,16,4,8
77,17,35,961,8,48,-8
78,-252,100,935,-3,44,-10
79,-329,69,934,-17,3,3
80,-117,-32,1035,-22,-47,13
81,210,-127,1061,-9,-60,19
82,319,-121,1017,6,-21,15
83,191,-12,984,14,25,0
84,-105,70,939,4,53,-11
85,-315,92,932,-11,30,-6
86,-265,40,985,-19,-21,7
87,20,-88,1046,-21,-59,15
88,283,-145,1040,-6,-50,19
89,296,-76,1003,12,-1,11
90,67,14,959,9,41,-6
91,-203,98,952,0,48,-10
92,-336,78,939,-16,9,1
93,-170,-15,1010,-20,-42,13
94,153,-120,1061,-13,-63,18
95,320,-126,1014,4,-32,18
96,240,-34,994,15,19,3
97,-48,60,958,7,49,-10
98,-299,104,938,-8,39,-6
99,-307,47,968,-22,-15,5
100,-43,-66,1028,-20,-53,14
101,266,-133,1046,-5,-54,19
102,320,-96,1007,9,-9,12
103,131,9,995,11,39,-6
104,-172,92,949,1,50,-10
105,-356,82,924,-18,22,0
106,-214,6,991,-21,-37,10
107,109,-116,1035,-18,-60,17
108,330,-139,1042,0,-38,18
109,274,-46,1007,16,14,4
110,-12,52,972,7,50,-9
111,-288,100,924,-6,44,-8
112,-336,61,943,-21,-4,5
113,-90,-54,1018,-20,-55,13
114,253,-138,1063,-10,-58,21
115,338,-109,1021,8,-20,13
116,164,-6,991,15,31,-3
117,-149,79,952,1,50,-9
118,-354,89,908,-11,25,-2
119,-238,23,993,-20,-31,8
120,74,-103,1038,-15,-64,16
121,313,-137,1053,1,-44,20
122,280,-61,1005,16,1,6
123,22,37,959,11,46,-9
124,-251,101,934,-6,45,-9
125,-323,71,939,-15,3,2
126,-115,-25,1032,-21,-47,12
127,210,-130,1056,-10,-61,18
128,320,-115,1019,5,-22,16
129,189,-9,984,14,26,0
130,-107,67,944,-1,53,-11
131,-316,92,934,-12,30,-5
132,-263,37,982,-18,-21,7
133,21,-93,1043,-21,-60,16
134,281,-140,1042,0,-48,20
135,294,-75,1001,10,-2,9
136,66,17,964,9,41,-8
137,-201,93,948,-2,49,-11
138,-333,76,938,-15,7,2
139,-166,-13,1017,-20,-43,13
140,150,-120,1057,-11,-62,17
141,315,-129,1007,6,-31,16
142,238,-23,999,16,19,2
143,-51,55,951,7,48,-11
144,-297,98,941,-8,37,-6
145,-303,58,974,-17,-15,7
146,-41,-75,1026,-22,-56,14
147,266,-138,1045,-5,-56,18
148,324,-88,1007,14,-11,12
149,125,2,986,9,36,-6
150,-171,87,950,2,48,-10
151,-352,84,926,-15,19,0
152,-213,0,996,-21,-38,11
153,113,-112,1040,-13,-60,16
154,327,-133,1035,1,-41,17
155,270,-49,1003,19,12,4
156,-12,49,971,7,47,-9
157,-287,105,923,-3,41,-8
158,-313,70,958,-23,-6,3
159,-67,-57,1014,-18,-49,13
160,262,-124,1059,-7,-53,22
161,329,-86,1026,6,-14,12
162,150,3,986,3,38,-8
163,-158,82,949,-5,53,-12
164,-361,85,919,-21,26,0
165,-241,3,983,-27,-31,9
166,81,-129,1032,-22,-64,13
167,321,-159,1058,3,-43,19
168,277,-78,1006,18,4,8
169,6,36,962,17,48,-9
170,-261,107,930,1,43,-11
171,-332,76,932,-10,0,2
172,-107,-16,1037,-19,-50,12
173,224,-109,1065,-6,-62,17
174,329,-107,1015,4,-22,13
175,199,-3,983,11,28,-1
176,-101,80,949,-2,58,-9
177,-321,93,931,-20,36,-4
178,-270,29,988,-26,-18,7
179,19,-95,1041,-26,-57,14
180,277,-157,1035,-7,-45,18
181,291,-90,1004,10,1,9
182,59,10,964,12,41,-7
183,-213,81,946,0,48,-10
184,-342,70,937,-10,5,1
185,-166,-11,1013,-15,-46,11
186,161,-125,1060,-10,-65,16
187,317,-120,1016,9,-32,17
188,243,-23,993,17,17,2
189,-50,69,953,6,49,-10
190,-292,108,941,-8,38,-6
191,-294,59,971,-20,-16,7
192,-37,-61,1034,-26,-53,14
193,269,-139,1045,-10,-53,18
194,325,-95,1000,6,-7,14
195,119,4,993,8,40,-2
196,-183,85,950,-3,51,-12
197,-360,73,926,-15,20,-2
198,-216,-6,990,-20,-39,11
199,111,-122,1042,-11,-61,19
200,327,-143,1037,4,-40,17
201,271,-41,1008,21,11,4
202,-12,50,968,8,47,-10
203,-288,105,928,-2,41,-7
204,-330,74,949,-16,-7,6
205,-82,-52,1018,-23,-55,13
206,261,-134,1063,-7,-57,18
207,340,-100,1021,8,-18,15
208,161,-6,988,12,35,-3
209,-148,86,957,-2,53,-11
210,-356,87,904,-15,27,-3
211,-240,16,991,-24,-29,9
212,77,-108,1040,-16,-62,14
213,320,-142,1048,1,-41,19
214,281,-64,1011,16,4,7
215,15,39,968,11,48,-9
216,-259,99,927,-4,45,-10
217,-335,66,932,-19,1,4
218,-115,-31,1037,-19,-50,12
219,216,-132,1059,-10,-62,17
220,320,-118,1020,8,-25,16
221,192,-16,984,14,24,0
222,-109,74,945,5,53,-10
223,-316,98,931,-11,30,-4
224,-261,38,985,-20,-21,9
225,26,-82,1043,-20,-59,15
226,288,-138,1041,-2,-49,19
227,295,-75,1002,11,0,10
228,68,19,961,7,40,-8
229,-204,97,948,-2,50,-11
230,-338,75,941,-18,10,2
231,-164,-16,1016,-22,-42,12
232,155,-120,1056,-13,-61,18
233,311,-133,1010,2,-31,18
234,236,-34,996,15,19,2
235,-51,62,953,7,49,-10
236,-302,91,937,-9,37,-6
237,-303,51,971,-15,-16,6
238,-44,-65,1026,-23,-55,14
239,265,-144,1046,-7,-56,18
240,323,-90,1008,14,-10,12
241,125,9,984,12,38,-3
242,-170,92,953,2,48,-10
243,-351,84,925,-18,21,-1
244,-212,3,995,-22,-38,10
245,110,-110,1043,-18,-60,16
246,324,-129,1041,3,-40,17
247,273,-49,1000,15,12,5
248,-12,54,975,8,51,-7
249,-290,98,927,-8,43,-7
250,-330,56,943,-21,-4,4
251,-82,-53,1018,-21,-52,14
252,251,-143,1058,-9,-56,18
253,331,-112,1022,10,-18,13
254,158,3,994,18,34,-1
255,-152,82,948,1,50,-11
256,-348,86,910,-12,26,-1
257,-233,26,990,-20,-29,11
258,82,-106,1037,-17,-63,17
259,317,-136,1054,-1,-43,18
260,285,-58,1006,15,3,8
261,13,37,960,7,48,-6
262,-252,104,936,-6,46,-9
263,-330,68,932,-18,3,3
264,-117,-37,1033,-23,-48,12
265,212,-128,1062,-11,-61,17
266,319,-119,1015,7,-22,15
267,188,-20,986,12,25,0
268,-107,71,949,5,54,-10
269,-319,88,929,-13,30,-4
270,-268,36,983,-17,-21,9
271,21,-85,1050,-20,-60,15
272,283,-145,1037,0,-52,19
273,296,-79,1002,13,-3,10
274,69,23,970,13,39,-6
275,-198,94,943,-1,49,-11
276,-333,80,942,-14,11,1
277,-170,-4,1018,-21,-41,12
278,151,-120,1052,-15,-63,17
279,318,-125,1013,5,-32,18
280,243,-36,995,13,20,3
281,-42,59,959,6,50,-11
282,-296,100,942,-10,40,-6
283,-308,45,963,-21,-12,6
284,-52,-66,1028,-24,-53,14
285,261,-135,1047,-6,-55,19
286,321,-99,1003,9,-10,13
287,130,7,994,13,38,-4
288,-170,92,951,1,48,-11
289,-355,77,919,-15,22,-1
290,-215,9,995,-21,-37,10
291,108,-112,1038,-16,-60,16
292,327,-141,1038,0,-39,18
293,273,-45,1009,19,10,4
294,-9,52,971,8,49,-8
295,-289,100,923,-8,43,-9
296,-330,68,949,-18,-4,4
297,-87,-47,1017,-23,-53,13
298,250,-139,1058,-9,-58,19
299,335,-111,1030,7,-21,14
300,161,-5,983,15,33,-3
301,-146,80,954,0,52,-10
302,-349,90,906,-10,26,-4
303,-239,26,988,-21,-29,8
304,67,-98,1047,-17,-64,15
305,308,-144,1050,-2,-44,18
306,285,-69,1006,14,0,7
307,27,35,960,12,46,-7
308,-240,96,931,-5,46,-9
309,-329,72,943,-16,4,2
310,-128,-25,1030,-22,-47,13
311,195,-131,1054,-10,-62,18
312,316,-117,1018,4,-25,15
313,200,-20,984,15,24,0
314,-90,65,945,4,53,-11
315,-308,95,943,-11,32,-5
316,-272,44,976,-18,-19,8
317,4,-84,1043,-23,-56,14
318,273,-140,1043,-3,-50,20
319,303,-82,998,13,-2,11
320,85,15,973,11,39,-6
321,-190,94,950,-1,48,-11
322,-338,81,937,-17,14,1
323,-178,-7,1012,-20,-39,12
324,139,-119,1051,-13,-59,19
325,316,-125,1013,3,-33,19
326,251,-30,1007,11,17,2
327,-38,56,958,6,50,-13
328,-298,96,935,-10,41,-7
329,-315,55,967,-19,-12,8
330,-62,-67,1012,-23,-53,14
331,262,-148,1050,-8,-55,17
332,330,-103,1017,12,-14,15
333,137,4,998,14,40,-3
334,-170,85,950,2,47,-12
335,-356,84,911,-13,22,-2
336,-226,14,993,-18,-35,10
337,102,-115,1037,-14,-63,15
338,332,-134,1050,5,-41,19
339,279,-52,1005,16,8,5
340,0,47,972,9,48,-9
341,-276,107,927,-2,44,-9
342,-333,67,942,-20,0,4
343,-96,-41,1027,-22,-53,12
344,240,-127,1054,-9,-57,19
345,329,-119,1017,3,-21,16
346,172,-7,995,15,30,-2
347,-137,74,947,-3,54,-13
348,-335,80,916,-8,27,-4
349,-250,31,990,-24,-24,8
350,49,-96,1044,-14,-62,15
351,297,-147,1045,-4,-46,19
