sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-144,50,973,-12,21,2
1,-166,45,981,-15,2,0
2,-78,17,996,-18,-19,-6
3,74,9,1013,-16,-26,-8
4,178,18,1001,-16,-15,-7
5,144,31,1000,-17,9,-1
6,29,44,1007,-18,25,2
7,-120,57,984,-9,25,2
8,-174,47,994,-19,9,1
9,-116,19,992,-16,-13,-5
10,45,17,1000,-12,-25,-8
11,158,14,1002,-19,-18,-8
12,166,22,1003,-11,2,-5
13,63,44,1007,-11,20,0
14,-86,58,992,-14,26,4
15,-171,42,986,-12,15,2
16,-146,25,978,-17,-6,-3
17,7,18,1010,-15,-25,-7
18,131,11,1015,-15,-23,-8
19,181,16,1004,-15,-3,-5
20,103,43,990,-12,19,-1
21,-54,46,1001,-13,27,4
22,-161,43,990,-14,16,1
23,-162,35,981,-16,-2,-2
24,-31,21,1002,-18,-23,-6
25,97,7,1007,-14,-23,-7
26,185,24,998,-12,-10,-5
27,123,38,1006,-13,13,-2
28,-15,49,1016,-12,26,2
29,-140,47,974,-13,21,2
30,-169,45,979,-14,4,-1
31,-79,15,1002,-17,-18,-5
32,74,8,1008,-16,-25,-7
33,176,21,1002,-16,-16,-7
34,146,28,1002,-12,8,-2
35,27,47,1006,-12,24,-1
36,-124,55,983,-15,25,4
37,-171,43,995,-13,8,-1
38,-116,20,991,-17,-14,-4
39,48,15,998,-16,-26,-7
40,161,15,1004,-14,-17,-8
41,167,23,1003,-15,1,-3
42,64,45,1002,-9,21,0
43,-87,59,993,-13,27,4
44,-167,41,984,-15,13,2
45,-146,28,977,-14,-8,-4
46,8,21,1012,-19,-24,-6
47,128,11,1014,-16,-21,-7
48,181,21,1000,-14,-5,-5
49,100,43,991,-13,18,-1
50,-49,51,1001,-10,28,3
51,-161,43,989,-13,18,2
52,-157,38,977,-16,-1,-1
53,-36,21,1003,-18,-21,-8
54,97,5,1005,-16,-23,-9
55,183,20,1002,-13,-9,-6
56,123,41,1001,-12,11,-2
57,-14,47,1019,-11,26,1
58,-140,51,974,-14,22,2
59,-169,46,974,-15,3,1
60,-75,16,1004,-15,-18,-6
61,67,7,1010,-16,-24,-7
62,181,20,1000,-16,-15,-8
63,146,28,998,-11,9,-2
64,29,44,1008,-9,25,0
65,-120,53,983,-13,26,3
66,-171,46,992,-14,9,0
67,-118,19,994,-18,-13,-5
68,48,15,998,-17,-26,-9
69,158,11,1002,-15,-17,-8
70,162,19,1006,-13,2,-4
71,63,44,1006,-11,20,0
72,-85,54,991,-12,26,3
73,-168,43,982,-15,13,-1
74,-143,26,985,-14,-7,-4
75,11,21,1010,-17,-25,-8
76,126,9,1013,-17,-23,-8
77,181,22,1000,-11,-4,-5
78,95,43,991,-11,18,0
79,-50,57,998,-12,26,3
80,-161,37,995,-15,17,1
81,-159,38,976,-17,-2,-2
82,-29,20,1004,-16,-21,-7
83,102,11,1009,-15,-23,-8
84,181,22,1000,-13,-10,-5
